1 [1, 0.3899, 1, 3.8175582885742188] 0 -0.6666666666666666 0.5 0.16666666666666666 [1, 1.01, 1, 3.9098262786865234] False
2 [1, 1.01, 1, 3.9098262786865234] +1 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.33740000000000003, 1, 4.119396209716797] False
3 [2, 0.33740000000000003, 1, 4.119396209716797] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.522475, 1, 3.8910508155822754] False
4 [2, 0.522475, 1, 3.8910508155822754] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.2097, 1, 5.021572113037109] False
5 [2, 0.2097, 1, 5.021572113037109] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.2747, 1, 4.540920257568359] False
6 [2, 0.2747, 1, 4.540920257568359] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.3739, 1, 4.373073577880859] False
7 [2, 0.3739, 1, 4.373073577880859] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.2692, 1, 4.4539570808410645] False
8 [2, 0.2692, 1, 4.4539570808410645] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.3414, 1, 3.618478775024414] False
9 [2, 0.3414, 1, 3.618478775024414] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.2669, 1, 3.6814212799072266] False
10 [2, 0.2669, 1, 3.6814212799072266] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.3132, 1, 4.415988922119141] False
11 [2, 0.3132, 1, 4.415988922119141] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.4628, 1, 3.8729310035705566] False
12 [2, 0.4628, 1, 3.8729310035705566] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.2271, 1, 3.7107467651367188] False
13 [2, 0.2271, 1, 3.7107467651367188] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.2487, 1, 3.676891326904297] False
14 [2, 0.2487, 1, 3.676891326904297] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.32189999999999996, 1, 6.5822601318359375] False
15 [2, 0.32189999999999996, 1, 6.5822601318359375] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.282175, 1, 15.992474555969238] False
16 [2, 0.282175, 1, 15.992474555969238] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.3086, 1, 4.358768463134766] False
17 [2, 0.3086, 1, 4.358768463134766] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.39890000000000003, 1, 3.8733482360839844] False
18 [2, 0.39890000000000003, 1, 3.8733482360839844] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.41869999999999996, 1, 6.059408187866211] False
19 [2, 0.41869999999999996, 1, 6.059408187866211] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.471425, 1, 16.07288122177124] False
20 [2, 0.471425, 1, 16.07288122177124] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.4243, 1, 3.1833648681640625] False
21 [2, 0.4243, 1, 3.1833648681640625] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.7325, 1, 3.8373470306396484] False
22 [2, 0.7325, 1, 3.8373470306396484] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.4629, 1, 4.031896591186523] False
23 [2, 0.4629, 1, 4.031896591186523] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.661425, 1, 3.9640069007873535] False
24 [2, 0.661425, 1, 3.9640069007873535] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.5338, 1, 3.059864044189453] False
25 [2, 0.5338, 1, 3.059864044189453] 0 -0.8333333333333333 0.5 0.3333333333333333 [2, 0.33659999999999995, 1, 50.0] False
26 [2, 0.33659999999999995, 1, 50.0] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.5444, 1, 3.362894058227539] False
27 [2, 0.5444, 1, 3.362894058227539] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.472475, 1, 15.013229846954346] False
28 [2, 0.472475, 1, 15.013229846954346] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.3741, 1, 4.077911376953125] False
29 [2, 0.3741, 1, 4.077911376953125] 0 -0.5897603649259808 0.25642703159264746 0.3333333333333333 [2, 0.8062999999999999, 1, 3.988027572631836] False
30 [2, 0.8062999999999999, 1, 3.988027572631836] +1 -0.5 0.0 0.5 [3, 0.7515000000000001, 1, 3.9687156677246094] False
31 [3, 0.7515000000000001, 1, 3.9687156677246094] 0 -0.5 0.0 0.5 [3, 0.58255, 1, 15.508663654327393] False
32 [3, 0.58255, 1, 15.508663654327393] 0 -0.5 0.0 0.5 [3, 0.6065999999999999, 1, 5.475044250488281] False
33 [3, 0.6065999999999999, 1, 5.475044250488281] 0 -0.5 0.0 0.5 [3, 0.33649999999999997, 1, 3.6377906799316406] False
34 [3, 0.33649999999999997, 1, 3.6377906799316406] 0 -1.0 0.5 0.5 [3, 0.3123, 1, 50.0] False
35 [3, 0.3123, 1, 50.0] 0 -0.5 0.0 0.5 [3, 0.424, 1, 15.676867961883545] False
36 [3, 0.424, 1, 15.676867961883545] 0 -1.0 0.5 0.5 [3, 0.5820000000000001, 1, 50.0] False
37 [3, 0.5820000000000001, 1, 50.0] 0 -0.5 0.0 0.5 [3, 0.22210000000000002, 1, 4.146337509155273] False
38 [3, 0.22210000000000002, 1, 4.146337509155273] 0 -0.5 0.0 0.5 [3, 0.3028, 1, 4.981517791748047] False
39 [3, 0.3028, 1, 4.981517791748047] 0 -0.5 0.0 0.5 [3, 0.34720000000000006, 1, 15.865397453308105] False
40 [3, 0.34720000000000006, 1, 15.865397453308105] 0 -0.5 0.0 0.5 [3, 0.3699, 1, 5.618572235107422] False
41 [3, 0.3699, 1, 5.618572235107422] 0 -0.5 0.0 0.5 [3, 0.3608, 1, 4.41288948059082] False
42 [3, 0.3608, 1, 4.41288948059082] 0 -0.5 0.0 0.5 [3, 0.5274, 1, 3.827810287475586] False
43 [3, 0.5274, 1, 3.827810287475586] 0 -0.5 0.0 0.5 [3, 0.515175, 1, 4.782915115356445] False
44 [3, 0.515175, 1, 4.782915115356445] 0 -0.5 0.0 0.5 [3, 0.41509999999999997, 1, 4.556417465209961] False
45 [3, 0.41509999999999997, 1, 4.556417465209961] 0 -1.0 0.5 0.5 [3, 0.1635, 1, 50.0] False
46 [3, 0.1635, 1, 50.0] -1 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.4201, 1, 4.674673080444336] False
47 [2, 0.4201, 1, 4.674673080444336] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.3505, 1, 15.778791904449463] False
48 [2, 0.3505, 1, 15.778791904449463] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.45030000000000003, 1, 3.089427947998047] False
49 [2, 0.45030000000000003, 1, 3.089427947998047] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.4052, 1, 3.938913345336914] False
50 [2, 0.4052, 1, 3.938913345336914] 0 -0.8333333333333333 0.5 0.3333333333333333 [2, 1.0102, 1, 5.407810211181641] False
51 [2, 1.0102, 1, 5.407810211181641] +1 -0.5 0.0 0.5 [3, 0.536325, 1, 4.1304826736450195] False
52 [3, 0.536325, 1, 4.1304826736450195] 0 -0.5 0.0 0.5 [3, 0.19010000000000002, 1, 4.941463470458984] False
53 [3, 0.19010000000000002, 1, 4.941463470458984] -1 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.415, 1, 4.982709884643555] False
54 [2, 0.415, 1, 4.982709884643555] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.5084000000000001, 1, 3.2269954681396484] False
55 [2, 0.5084000000000001, 1, 3.2269954681396484] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.352125, 1, 4.3315887451171875] False
56 [2, 0.352125, 1, 4.3315887451171875] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.4941, 1, 5.326271057128906] False
57 [2, 0.4941, 1, 5.326271057128906] 0 -0.8333333333333333 0.5 0.3333333333333333 [2, 0.3918, 1, 50.0] False
58 [2, 0.3918, 1, 50.0] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.38530000000000003, 1, 3.954172134399414] False
59 [2, 0.38530000000000003, 1, 3.954172134399414] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.383125, 1, 15.710186958312988] False
60 [2, 0.383125, 1, 15.710186958312988] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.3165, 1, 3.924131393432617] False
61 [2, 0.3165, 1, 3.924131393432617] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.29510000000000003, 1, 4.014730453491211] False
62 [2, 0.29510000000000003, 1, 4.014730453491211] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.324, 1, 4.297018051147461] False
63 [2, 0.324, 1, 4.297018051147461] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.339825, 1, 3.9994120597839355] False
64 [2, 0.339825, 1, 3.9994120597839355] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.2394, 1, 4.076957702636719] False
65 [2, 0.2394, 1, 4.076957702636719] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.2311, 1, 4.314899444580078] False
66 [2, 0.2311, 1, 4.314899444580078] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.15439999999999998, 1, 4.6443939208984375] False
67 [2, 0.15439999999999998, 1, 4.6443939208984375] -1 -0.16666666666666666 0.0 0.16666666666666666 [1, 0.288725, 1, 4.276633262634277] False
68 [1, 0.288725, 1, 4.276633262634277] 0 -0.16666666666666666 0.0 0.16666666666666666 [1, 0.6544, 1, 3.2308101654052734] False
69 [1, 0.6544, 1, 3.2308101654052734] 0 -0.16666666666666666 0.0 0.16666666666666666 [1, 0.4558, 1, 6.087541580200195] False
70 [1, 0.4558, 1, 6.087541580200195] 0 -0.16666666666666666 0.0 0.16666666666666666 [1, 0.3897, 1, 3.444194793701172] False
71 [1, 0.3897, 1, 3.444194793701172] 0 -0.16666666666666666 0.0 0.16666666666666666 [1, 0.5011, 1, 15.69063663482666] False
72 [1, 0.5011, 1, 15.69063663482666] 0 -0.6666666666666666 0.5 0.16666666666666666 [1, 1.0218, 1, 3.3419132232666016] False
73 [1, 1.0218, 1, 3.3419132232666016] +1 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.24850000000000003, 1, 4.180192947387695] False
74 [2, 0.24850000000000003, 1, 4.180192947387695] 0 -0.8333333333333333 0.5 0.3333333333333333 [2, 0.40090000000000003, 1, 50.0] False
75 [2, 0.40090000000000003, 1, 50.0] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.48125, 1, 15.307021141052246] False
76 [2, 0.48125, 1, 15.307021141052246] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.40130000000000005, 1, 3.835439682006836] False
77 [2, 0.40130000000000005, 1, 3.835439682006836] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.1783, 1, 3.665924072265625] False
78 [2, 0.1783, 1, 3.665924072265625] -1 -0.16666666666666666 0.0 0.16666666666666666 [1, 0.7397, 1, 3.341197967529297] False
79 [1, 0.7397, 1, 3.341197967529297] 0 -0.16666666666666666 0.0 0.16666666666666666 [1, 0.430725, 1, 3.557741641998291] False
80 [1, 0.430725, 1, 3.557741641998291] 0 -0.6666666666666666 0.5 0.16666666666666666 [1, 1.0164, 1, 3.936290740966797] False
81 [1, 1.0164, 1, 3.936290740966797] +1 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.5038, 1, 5.199670791625977] False
82 [2, 0.5038, 1, 5.199670791625977] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.5033, 1, 3.509044647216797] False
83 [2, 0.5033, 1, 3.509044647216797] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.57655, 1, 4.031121730804443] False
84 [2, 0.57655, 1, 4.031121730804443] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.3336, 1, 3.561735153198242] False
85 [2, 0.3336, 1, 3.561735153198242] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.4325, 1, 3.4372806549072266] False
86 [2, 0.4325, 1, 3.4372806549072266] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.6347999999999999, 1, 4.285097122192383] False
87 [2, 0.6347999999999999, 1, 4.285097122192383] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.46545, 1, 15.321028232574463] False
88 [2, 0.46545, 1, 15.321028232574463] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.5015999999999999, 1, 3.9789676666259766] False
89 [2, 0.5015999999999999, 1, 3.9789676666259766] 0 -0.8333333333333333 0.5 0.3333333333333333 [2, 1.0359, 1, 3.5309791564941406] False
90 [2, 1.0359, 1, 3.5309791564941406] +1 -0.5 0.0 0.5 [3, 0.2804, 1, 4.300594329833984] False
91 [3, 0.2804, 1, 4.300594329833984] 0 -0.5 0.0 0.5 [3, 0.54425, 1, 4.131197929382324] False
92 [3, 0.54425, 1, 4.131197929382324] 0 -0.5 0.0 0.5 [3, 0.33990000000000004, 1, 4.648447036743164] False
93 [3, 0.33990000000000004, 1, 4.648447036743164] 0 -0.5 0.0 0.5 [3, 0.3528, 1, 3.961801528930664] False
94 [3, 0.3528, 1, 3.961801528930664] 0 -0.5 0.0 0.5 [3, 0.3407, 1, 6.164789199829102] False
95 [3, 0.3407, 1, 6.164789199829102] 0 -0.5 0.0 0.5 [3, 0.35005000000000003, 1, 5.161583423614502] False
96 [3, 0.35005000000000003, 1, 5.161583423614502] 0 -0.5 0.0 0.5 [3, 0.2807, 1, 5.615234375] False
97 [3, 0.2807, 1, 5.615234375] 0 -0.5 0.0 0.5 [3, 0.268, 1, 4.2972564697265625] False
98 [3, 0.268, 1, 4.2972564697265625] 0 -0.5 0.0 0.5 [3, 0.5748, 1, 5.954742431640625] False
99 [3, 0.5748, 1, 5.954742431640625] 0 -0.5 0.0 0.5 [3, 0.3866, 1, 5.174160003662109] False
100 [3, 0.3866, 1, 5.174160003662109] 0 -0.5 0.0 0.5 [3, 0.5938, 1, 3.823995590209961] False
101 [3, 0.5938, 1, 3.823995590209961] 0 -0.5 0.0 0.5 [3, 0.5126, 1, 3.7093162536621094] False
102 [3, 0.5126, 1, 3.7093162536621094] 0 -0.5 0.0 0.5 [3, 0.3625, 1, 4.829168319702148] False
103 [3, 0.3625, 1, 4.829168319702148] 0 -0.5 0.0 0.5 [3, 0.48534999999999995, 1, 4.842877388000488] False
104 [3, 0.48534999999999995, 1, 4.842877388000488] 0 -0.5 0.0 0.5 [3, 0.3161, 1, 4.337549209594727] False
105 [3, 0.3161, 1, 4.337549209594727] 0 -0.5 0.0 0.5 [3, 0.3578, 1, 5.383729934692383] False
106 [3, 0.3578, 1, 5.383729934692383] 0 -0.5 0.0 0.5 [3, 0.319, 1, 8.749008178710938] False
107 [3, 0.319, 1, 8.749008178710938] 0 -0.5 0.0 0.5 [3, 0.3018, 1, 5.5130720138549805] False
108 [3, 0.3018, 1, 5.5130720138549805] 0 -0.5 0.0 0.5 [3, 0.3874, 1, 5.021333694458008] False
109 [3, 0.3874, 1, 5.021333694458008] 0 -0.5 0.0 0.5 [3, 0.3944, 1, 5.635261535644531] False
110 [3, 0.3944, 1, 5.635261535644531] 0 -1.0 0.5 0.5 [3, 0.4484, 1, 50.0] False
111 [3, 0.4484, 1, 50.0] 0 -0.5 0.0 0.5 [3, 0.3887, 1, 16.247642040252686] False
112 [3, 0.3887, 1, 16.247642040252686] 0 -0.5 0.0 0.5 [3, 0.3588, 1, 13.464689254760742] False
113 [3, 0.3588, 1, 13.464689254760742] 0 -0.5 0.0 0.5 [3, 0.13720000000000002, 1, 4.8923492431640625] False
114 [3, 0.13720000000000002, 1, 4.8923492431640625] -1 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.2839, 1, 4.284858703613281] False
115 [2, 0.2839, 1, 4.284858703613281] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.363975, 1, 6.6356658935546875] False
116 [2, 0.363975, 1, 6.6356658935546875] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.41600000000000004, 1, 3.5247802734375] False
117 [2, 0.41600000000000004, 1, 3.5247802734375] 0 -0.3333333333333333 0.0 0.3333333333333333 [2, 0.47240000000000004, 1, 3.638744354248047] False
118 [2, 0.47240000000000004, 1, 3.638744354248047] 0 -0.8333333333333333 0.5 0.3333333333333333 [2, 1.032, 1, 3.1461715698242188] False
119 [2, 1.032, 1, 3.1461715698242188] +1 -0.5 0.0 0.5 [3, 0.558225, 1, 3.7659406661987305] False
120 [3, 0.558225, 1, 3.7659406661987305] 0 -0.5 0.0 0.5 [3, 0.3188, 1, 4.348516464233398] True
